0 0
SanLuisPotosi Chihuahua 895.4699358966097
SanLuisPotosi Topolobampo 904.9404923645792
SanLuisPotosi Culiacan 724.2950840101597
SanLuisPotosi Reynosa 512.568872255405
SanLuisPotosi Monclova 535.2829196209519
SanLuisPotosi CiudadJuarez 1195.2637518360357
SanLuisPotosi Janos 1208.9113469925016
SanLuisPotosi CiudadObregon 1091.467952927681
SanLuisPotosi Torreon 455.8783903863368
SanLuisPotosi Ojinaga 893.7950520143426
SanLuisPotosi NuevoLaredo 608.9742643076594
SanLuisPotosi AguaPrieta 1328.9352130707637
SanLuisPotosi Guaymas 1192.3321427094434
SanLuisPotosi PiedrasNegras 732.8463723865239
SanLuisPotosi SantaAna 1375.8418777204697
SanLuisPotosi Hermosillo 1268.9539357715244
SanLuisPotosi Mexicali 1843.77770001551
SanLuisPotosi Tijuana 1958.525169636118
SanLuisPotosi SanFelipe 1693.1479008983363
SanLuisPotosi Ensenada 1887.687121634445
SanLuisPotosi SanQuintin 1757.6566877279645
SanLuisPotosi SantaRosalia 1276.0514226488035
SanLuisPotosi SantoDomingo 1172.8692573053054
SanLuisPotosi LaPaz 981.2579206203878
SanLuisPotosi CaboSanLucas 920.764429480173
PlayaAzul Cancun 1654.0414487243463
PlayaAzul Valladolid 1512.8813161801074
PlayaAzul FelipeCarrilloPuerto 1514.7769549478828
PlayaAzul Campeche 1255.5620905284748
PlayaAzul Merida 1367.2602804103321
PlayaAzul CiudadDelCarmen 1106.8464156365421
PlayaAzul Chetumal 1481.1152295227084
PlayaAzul Villahermosa 990.8070080077823
PlayaAzul Tuxtla 981.4998274381254
PlayaAzul FranciscoEscarcega 1220.0726976347428
PlayaAzul Acayucan 785.5166008862451
PlayaAzul Tehuantepec 774.8315299813403
PlayaAzul Alvarado 700.3144999252717
PlayaAzul Oaxaca 600.7916189422758
PlayaAzul PuertoAngel 675.1380221664347
PlayaAzul IzucarDeMatamoros 412.1442088082905
PlayaAzul Tehuacan 521.6907231941607
PlayaAzul PinotepaNacional 484.5765946042252
PlayaAzul Cuernavaca 338.2064886762
PlayaAzul Puebla 447.40061148702983
PlayaAzul Acapulco 287.2793327591513
PlayaAzul CiudadDeMexico 318.94431681479216
PlayaAzul Iguala 297.72855932529194
PlayaAzul CiudadAltamirano 181.78350858077258
PlayaAzul Cordoba 576.6244732908626
PlayaAzul Chilpancingo 303.0733304321712
PlayaAzul Tlaxcala 441.5804172948944
PlayaAzul PachucaDeSoto 438.35698522365516
PlayaAzul Queretaro 352.4093455699722
PlayaAzul TolucaDeLerdo 318.77918493972817
PlayaAzul Zihuatanejo 92.67125003434512
PlayaAzul Veracruz 661.2387176322856
PlayaAzul TuxpanDeRodriguezCano 614.6168857383251
PlayaAzul Atlacomulco 328.4645629427496
PlayaAzul Salamanca 311.0591851772103
PlayaAzul SanLuisPotosi 479.6571642814461
PlayaAzul PlayaAzul 0.0
PlayaAzul Tampico 662.8156319919876
PlayaAzul Guanajuato 354.87213599113454
PlayaAzul Morelia 222.49262228913335
PlayaAzul Guadalajara 318.6261877080718
PlayaAzul Aguascalientes 433.82293321663246
PlayaAzul Zacatecas 532.164192597324
PlayaAzul Durango 714.6875532851194
PlayaAzul Colima 203.59279094937125
PlayaAzul Manzanillo 254.55194860245393
PlayaAzul CiudadVictoria 720.2375641635301
PlayaAzul Tepic 473.6529448123772
PlayaAzul HidalgoDelParral 1058.2651645750473
PlayaAzul Mazatlan 726.2158066226548
PlayaAzul SotoLaMarina 773.5999363283448
PlayaAzul Matamoros 1002.7527793797761
PlayaAzul Monterrey 874.8147124156015
PlayaAzul Chihuahua 1251.2547450693298
PlayaAzul Topolobampo 1093.7887815523995
PlayaAzul Culiacan 925.9648439351196
PlayaAzul Reynosa 984.645356924652
PlayaAzul Monclova 996.1991723829533
PlayaAzul CiudadJuarez 1578.3829747066038
PlayaAzul Janos 1551.6699163650253
PlayaAzul CiudadObregon 1319.518793053391
PlayaAzul Torreon 848.9346137948692
PlayaAzul Ojinaga 1302.63373257522
PlayaAzul NuevoLaredo 1087.7838640775658
PlayaAzul AguaPrieta 1650.9545721330958
PlayaAzul Guaymas 1413.5669482773055
PlayaAzul PiedrasNegras 1204.2301255670056
PlayaAzul SantaAna 1654.7009636593618
PlayaAzul Hermosillo 1518.429026984846
PlayaAzul Mexicali 2092.8115617795643
PlayaAzul Tijuana 2185.6807828926967
PlayaAzul SanFelipe 1920.6764108346424
PlayaAzul Ensenada 2107.6030818219715
PlayaAzul SanQuintin 1961.0328588082325
PlayaAzul SantaRosalia 1454.5369253816998
PlayaAzul SantoDomingo 1288.6546783277095
PlayaAzul LaPaz 1075.0239827379921
PlayaAzul CaboSanLucas 961.0168144995188
Tampico Cancun 1145.4327364023404
Tampico Valladolid 1020.6607067530556
Tampico FelipeCarrilloPuerto 1068.1840658559195
Tampico Campeche 810.2126785244978
Tampico Merida 863.2167411005721
Tampico CiudadDelCarmen 749.5586242206648
Tampico Chetumal 1083.326528326718
Tampico Villahermosa 702.040130170073
Tampico Tuxtla 789.5027232119612
Tampico FranciscoEscarcega 846.1421708753779
Tampico Acayucan 573.4664226030253
Tampico Tehuantepec 717.7525421890679
Tampico Alvarado 448.8718351988527
Tampico Oaxaca 589.3704041234912
Tampico PuertoAngel 749.2609289680611
Tampico IzucarDeMatamoros 412.153581516887
Tampico Tehuacan 426.1335344572185
Tampico PinotepaNacional 658.7972263757911
Tampico Cuernavaca 397.26990775210174
Tampico Puebla 360.31095870289045
Tampico Acapulco 638.923602216846
Tampico CiudadDeMexico 369.39335887940786
Tampico Iguala 467.8655826370061
Tampico CiudadAltamirano 520.4790470952303
Tampico Cordoba 388.58762618968484
Tampico Chilpancingo 550.4521161229607
Tampico Tlaxcala 321.20330224183
Tampico PachucaDeSoto 259.6604783808787
Tampico Queretaro 320.89420136293097
Tampico TolucaDeLerdo 376.0763405554129
Tampico Zihuatanejo 638.4723429982413
Tampico Veracruz 387.49784130849764
Tampico TuxpanDeRodriguezCano 155.04073501081277
Tampico Atlacomulco 341.21437886029315
Tampico Salamanca 388.4045092033893
Tampico SanLuisPotosi 318.24670942262566
Tampico PlayaAzul 662.8156319919876
Tampico Tampico 0.0
Tampico Guanajuato 376.56483395329553
Tampico Morelia 448.5093838459381
Tampico Guadalajara 592.6257540657934
Tampico Aguascalientes 457.57925901576493
Tampico Zacatecas 484.2969103347347
Tampico Durango 719.939147142861
Tampico Colima 692.6818052181114
Tampico Manzanillo 767.0328623795976
Tampico CiudadVictoria 207.2868831635271
Tampico Tepic 724.3752477601913
Tampico HidalgoDelParral 951.4520400517783
Tampico Mazatlan 883.6101614210968
Tampico SotoLaMarina 169.2968695901365
Tampico Matamoros 399.38624144500113
Tampico Monterrey 454.0447440003681
Tampico Chihuahua 1092.7982053656392
Tampico Topolobampo 1189.8289560238227
Tampico Culiacan 1013.7540784305024
Tampico Reynosa 420.8806236085387
Tampico Monclova 628.8287333614904
Tampico CiudadJuarez 1349.557388723131
Tampico Janos 1399.3933840571565
Tampico CiudadObregon 1354.545785869484
Tampico Torreon 670.3170348270306
Tampico Ojinaga 1037.1031232891935
Tampico NuevoLaredo 603.1017318269267
Tampico AguaPrieta 1530.3922780532127
Tampico Guaymas 1454.7746801485484
Tampico PiedrasNegras 761.9156806476751
Tampico SantaAna 1603.6847027422505
Tampico Hermosillo 1515.98539498704
Tampico Mexicali 2077.0280189776995
Tampico Tijuana 2200.989685580293
Tampico SanFelipe 1940.0908228809353
Tampico Ensenada 2134.7500260671536
Tampico SanQuintin 2014.3380167348273
Tampico SantaRosalia 1552.4813830437106
Tampico SantoDomingo 1469.8318008768524
Tampico LaPaz 1286.8770349367724
Tampico CaboSanLucas 1234.8160492403947
Guanajuato Cancun 1494.722424665497
Guanajuato Valladolid 1362.2951272517612
Guanajuato FelipeCarrilloPuerto 1392.439881971847
Guanajuato Campeche 1127.772437379099
Guanajuato Merida 1206.6815108621236
Guanajuato CiudadDelCarmen 1022.7845950277128
Guanajuato Chetumal 1386.963356776295
Guanajuato Villahermosa 936.8467939475884
Guanajuato Tuxtla 978.4879266405849
Guanajuato FranciscoEscarcega 1131.8028081537072
Guanajuato Acayucan 752.7044324567499
Guanajuato Tehuantepec 824.6633366182114
Guanajuato Alvarado 632.4217385790417
Guanajuato Oaxaca 649.4314741136882
Guanajuato PuertoAngel 784.2904143923067
Guanajuato IzucarDeMatamoros 399.9552426376098
Guanajuato Tehuacan 496.5555076213353
Guanajuato PinotepaNacional 619.9121973334959
Guanajuato Cuernavaca 314.14505836783553
Guanajuato Puebla 389.01996246296807
Guanajuato Acapulco 488.48620632735305
Guanajuato CiudadDeMexico 247.67472070913152
Guanajuato Iguala 350.66667209368745
Guanajuato CiudadAltamirano 304.57542427885215
Guanajuato Cordoba 513.2709415357715
Guanajuato Chilpancingo 430.20458270969755
Guanajuato Tlaxcala 349.9041547561458
Guanajuato PachucaDeSoto 280.86739872895345
Guanajuato Queretaro 99.5091095686521
Guanajuato TolucaDeLerdo 259.21319279778663
Guanajuato Zihuatanejo 377.1172491209092
Guanajuato Veracruz 572.4850266171705
Guanajuato TuxpanDeRodriguezCano 406.36119624209357
Guanajuato Atlacomulco 202.54791950742987
Guanajuato Salamanca 52.30591323159206
Guanajuato SanLuisPotosi 124.94350026332862
Guanajuato PlayaAzul 354.87213599113454
Guanajuato Tampico 376.56483395329553
Guanajuato Guanajuato 0.0
Guanajuato Morelia 147.04435845202602
Guanajuato Guadalajara 219.21240263817242
Guanajuato Aguascalientes 143.37873881251667
Guanajuato Zacatecas 234.93291457715446
Guanajuato Durango 481.82988521907924
Guanajuato Colima 322.42999630857116
Guanajuato Manzanillo 393.8209910418494
Guanajuato CiudadVictoria 374.3134604090097
Guanajuato Tepic 374.9587408273555
Guanajuato HidalgoDelParral 801.1118988642451
Guanajuato Mazatlan 586.2634396349247
Guanajuato SotoLaMarina 442.0762822328892
Guanajuato Matamoros 657.9222112462932
Guanajuato Monterrey 522.0236063801893
Guanajuato Chihuahua 981.9055724159525
Guanajuato Topolobampo 939.5879688595985
Guanajuato Culiacan 758.2153201109505
Guanajuato Reynosa 633.2841559150612
Guanajuato Monclova 654.3372859107212
Guanajuato CiudadJuarez 1292.3114219183951
Guanajuato Janos 1293.8554283086373
Guanajuato CiudadObregon 1140.9501330615094
Guanajuato Torreon 548.486537840625
Guanajuato Ojinaga 997.2340730191229
Guanajuato NuevoLaredo 733.8503122295594
Guanajuato AguaPrieta 1408.456592484737
Guanajuato Guaymas 1241.0449520519735
Guanajuato PiedrasNegras 855.7547321749361
Guanajuato SantaAna 1443.0230999996256
Guanajuato Hermosillo 1326.701311840081
Guanajuato Mexicali 1905.1137979070636
Guanajuato Tijuana 2014.2875728784818
Guanajuato SanFelipe 1747.6938658922215
Guanajuato Ensenada 1941.1225751286659
Guanajuato SanQuintin 1805.823357327644
Guanajuato SantaRosalia 1313.372102579875
Guanajuato SantoDomingo 1191.0963524765484
Guanajuato LaPaz 989.8207187973911
Guanajuato CaboSanLucas 912.891514612779
Morelia Cancun 1503.920017024759
Morelia Valladolid 1366.489520611951
Morelia FelipeCarrilloPuerto 1383.4678160017754
Morelia Campeche 1119.1956440182528
Morelia Merida 1214.6623247607106
Morelia CiudadDelCarmen 992.916144935259
Morelia Chetumal 1365.1560034372037
Morelia Villahermosa 892.5614692673051
Morelia Tuxtla 914.0422216759824
Morelia FranciscoEscarcega 1105.119062355465
Morelia Acayucan 695.6153947027633
Morelia Tehuantepec 737.5635092282066
Morelia Alvarado 586.8288693510513
Morelia Oaxaca 557.6335093500719
Morelia PuertoAngel 676.719479682728
Morelia IzucarDeMatamoros 315.71424198158496
Morelia Tehuacan 425.7124770964981
Morelia PinotepaNacional 500.04725504623974
Morelia Cuernavaca 223.39283226476678
Morelia Puebla 324.5722143369024
Morelia Acapulco 349.0607835231325
Morelia CiudadDeMexico 166.95950699648537
Morelia Iguala 234.9250275698584
Morelia CiudadAltamirano 162.48334284204626
Morelia Cordoba 460.3438130296385
Morelia Chilpancingo 302.033619320016
Morelia Tlaxcala 298.1295689367952
Morelia PachucaDeSoto 259.5421439700272
Morelia Queretaro 130.79287411554338
Morelia TolucaDeLerdo 174.78456485897004
Morelia Zihuatanejo 231.3445315441562
Morelia Veracruz 534.248361333903
Morelia TuxpanDeRodriguezCano 426.0238195336967
Morelia Atlacomulco 145.11464265648758
Morelia Salamanca 96.13892153642345
Morelia SanLuisPotosi 269.13161300048307
Morelia PlayaAzul 222.49262228913335
Morelia Tampico 448.5093838459381
Morelia Guanajuato 147.04435845202602
Morelia Morelia 0.0
Morelia Guadalajara 247.01419058991596
Morelia Aguascalientes 267.5726237094554
Morelia Zacatecas 367.79298690561734
Morelia Durango 597.237695829079
Morelia Colima 265.816763601407
Morelia Manzanillo 343.0643800262656
Morelia CiudadVictoria 498.46834459864004
Morelia Tepic 427.92879220807373
Morelia HidalgoDelParral 929.4885646170204
Morelia Mazatlan 668.11284389325
Morelia SotoLaMarina 551.399943009118
Morelia Matamoros 780.4434965346078
Morelia Monterrey 666.5574838761772
Morelia Chihuahua 1115.0330351887235
Morelia Topolobampo 1033.6830289995573
Morelia Culiacan 854.7903876910209
Morelia Reynosa 764.0622497801144
Morelia Monclova 801.3712882741388
Morelia CiudadJuarez 1430.8714938819771
Morelia Janos 1424.8355638315024
Morelia CiudadObregon 1245.6453138807
Morelia Torreon 687.8455115503806
Morelia Ojinaga 1139.669276981631
Morelia NuevoLaredo 876.7291820686265
Morelia AguaPrieta 1535.305826569773
Morelia Guaymas 1344.3113397688905
Morelia PiedrasNegras 1001.8361818737983
Morelia SantaAna 1560.421880771701
Morelia Hermosillo 1437.0283112688458
Morelia Mexicali 2016.1943774960462
Morelia Tijuana 2120.2635028415602
Morelia SanFelipe 1853.4325332778408
Morelia Ensenada 2045.2563876969316
Morelia SanQuintin 1905.7049863333527
Morelia SantaRosalia 1406.0139744984033
Morelia SantoDomingo 1266.7557703286907
Morelia LaPaz 1058.5479490252706
Morelia CaboSanLucas 965.9708829097498
Guadalajara Cancun 1712.5523597584333
Guadalajara Valladolid 1579.1124267280125
Guadalajara FelipeCarrilloPuerto 1605.849874810493
Guadalajara Campeche 1340.9056411468548
Guadalajara Merida 1424.0645896721373
Guadalajara CiudadDelCarmen 1226.9518216108293
Guadalajara Chetumal 1595.573927101482
Guadalajara Villahermosa 1132.6727484916728
Guadalajara Tuxtla 1159.8134359598077
Guadalajara FranciscoEscarcega 1337.7743459709898
Guadalajara Acayucan 939.2500331715316
Guadalajara Tehuantepec 984.2426959115965
Guadalajara Alvarado 826.1575976316727
Guadalajara Oaxaca 804.1100548158958
Guadalajara PuertoAngel 917.9266838312944
Guadalajara IzucarDeMatamoros 562.4232906465538
Guadalajara Tehuacan 671.2130810117903
Guadalajara PinotepaNacional 735.3795221197141
Guadalajara Cuernavaca 470.1218031089839
Guadalajara Puebla 567.6252884854775
Guadalajara Acapulco 561.9747372706308
Guadalajara CiudadDeMexico 410.806300151421
Guadalajara Iguala 478.5983884494524
Guadalajara CiudadAltamirano 384.6642067989647
Guadalajara Cordoba 701.3727869309193
Guadalajara Chilpancingo 535.1201036010484
Guadalajara Tlaxcala 536.4387444118784
Guadalajara PachucaDeSoto 481.74668205525415
Guadalajara Queretaro 304.45642759439914
Guadalajara TolucaDeLerdo 419.76447790340023
Guadalajara Zihuatanejo 388.9886677228886
Guadalajara Veracruz 770.1267031080515
Guadalajara TuxpanDeRodriguezCano 623.3090997309782
Guadalajara Atlacomulco 379.1491111127185
Guadalajara Salamanca 227.99803144651776
Guadalajara SanLuisPotosi 293.73262673537556
Guadalajara PlayaAzul 318.6261877080718
Guadalajara Tampico 592.6257540657934
Guadalajara Guanajuato 219.21240263817242
Guadalajara Morelia 247.01419058991596
Guadalajara Guadalajara 0.0
Guadalajara Aguascalientes 172.81183692436775
Guadalajara Zacatecas 246.01301679851292
Guadalajara Durango 396.0740083541954
Guadalajara Colima 163.7598284528386
Guadalajara Manzanillo 210.01003621787513
Guadalajara CiudadVictoria 552.8200592897364
Guadalajara Tepic 181.3492204293436
Guadalajara HidalgoDelParral 739.7090746753263
Guadalajara Mazatlan 427.97622672383744
Guadalajara SotoLaMarina 635.2801554329134
Guadalajara Matamoros 826.7850054288018
Guadalajara Monterrey 630.5860268144255
Guadalajara Chihuahua 933.019932270545
Guadalajara Topolobampo 796.9824022375269
Guadalajara Culiacan 621.7972106806014
Guadalajara Reynosa 786.8915477765233
Guadalajara Monclova 719.9128299877755
Guadalajara CiudadJuarez 1261.375384613646
Guadalajara Janos 1233.1395924298308
Guadalajara CiudadObregon 1015.88724020859
Guadalajara Torreon 542.0978015835552
Guadalajara Ojinaga 991.8382913862631
Guadalajara NuevoLaredo 842.868939937417
Guadalajara AguaPrieta 1333.6996986999698
Guadalajara Guaymas 1112.6735964515506
Guadalajara PiedrasNegras 935.9488721682225
Guadalajara SantaAna 1343.0904737722997
Guadalajara Hermosillo 1211.7473196113308
Guadalajara Mexicali 1789.4521393492657
Guadalajara Tijuana 1888.4136893099258
Guadalajara SanFelipe 1622.002553049473
Guadalajara Ensenada 1812.0194633852177
Guadalajara SanQuintin 1669.5545592242574
Guadalajara SantaRosalia 1166.5875128863092
Guadalajara SantoDomingo 1021.1013440454707
Guadalajara LaPaz 811.9717649235563
Guadalajara CaboSanLucas 719.4614252120699
Aguascalientes Cancun 1599.1514571558132
Aguascalientes Valladolid 1470.6278364663835
Aguascalientes FelipeCarrilloPuerto 1508.3045480913106
Aguascalientes Campeche 1244.9737998989763
Aguascalientes Merida 1313.6989492034634
Aguascalientes CiudadDelCarmen 1150.8193448275454
Aguascalientes Chetumal 1509.524217480712
Aguascalientes Villahermosa 1070.7936754198756
Aguascalientes Tuxtla 1117.9611585342861
Aguascalientes FranciscoEscarcega 1257.8397438534878
Aguascalientes Acayucan 891.3133325997067
Aguascalientes Tehuantepec 967.7867056329819
Aguascalientes Alvarado 768.9024798784232
Aguascalientes Oaxaca 792.8079230368595
Aguascalientes PuertoAngel 926.8743876965655
Aguascalientes IzucarDeMatamoros 543.3337819055081
Aguascalientes Tehuacan 638.9280082922213
Aguascalientes PinotepaNacional 759.5680069102614
Aguascalientes Cuernavaca 457.0864461650478
Aguascalientes Puebla 531.3715741350156
Aguascalientes Acapulco 616.6265406961787
Aguascalientes CiudadDeMexico 390.72186172177203
Aguascalientes Iguala 490.1577272443778
Aguascalientes CiudadAltamirano 429.99245014313726
Aguascalientes Cordoba 652.6801955422085
Aguascalientes Chilpancingo 565.9520797603377
Aguascalientes Tlaxcala 491.1185087600072
Aguascalientes PachucaDeSoto 418.1369477098427
Aguascalientes Queretaro 240.95011986127943
Aguascalientes TolucaDeLerdo 402.15102949047997
Aguascalientes Zihuatanejo 479.42205666618565
Aguascalientes Veracruz 707.5069209089968
Aguascalientes TuxpanDeRodriguezCano 522.14303213566
Aguascalientes Atlacomulco 345.92663984243933
Aguascalientes Salamanca 188.6008667330826
Aguascalientes SanLuisPotosi 139.95460766428758
Aguascalientes PlayaAzul 433.82293321663246
Aguascalientes Tampico 457.57925901576493
Aguascalientes Guanajuato 143.37873881251667
Aguascalientes Morelia 267.5726237094554
Aguascalientes Guadalajara 172.81183692436775
Aguascalientes Aguascalientes 0.0
Aguascalientes Zacatecas 101.27875730519838
Aguascalientes Durango 338.62199935496614
Aguascalientes Colima 328.4106699711883
Aguascalientes Manzanillo 382.2893635430028
Aguascalientes CiudadVictoria 385.973436668195
Aguascalientes Tepic 266.9716355527182
Aguascalientes HidalgoDelParral 662.9837108773913
Aguascalientes Mazatlan 450.33643844075567
Aguascalientes SotoLaMarina 473.5525771769189
Aguascalientes Matamoros 655.2827274692673
Aguascalientes Monterrey 461.69521843472234
Aguascalientes Chihuahua 847.5045274068262
Aguascalientes Topolobampo 797.7686350418228
Aguascalientes Culiacan 616.2401028119247
Aguascalientes Reynosa 614.1341940998021
Aguascalientes Monclova 565.2849741672117
Aguascalientes CiudadJuarez 1164.104594642541
Aguascalientes Janos 1157.7424157862622
Aguascalientes CiudadObregon 997.6167933774213
Aguascalientes Torreon 422.6873271711877
Aguascalientes Ojinaga 876.5108393280109
Aguascalientes NuevoLaredo 675.3568350361038
Aguascalientes AguaPrieta 1269.7512261025925
Aguascalientes Guaymas 1097.761496220468
Aguascalientes PiedrasNegras 777.5778904226329
Aguascalientes SantaAna 1300.843672249679
Aguascalientes Hermosillo 1183.4576392888862
Aguascalientes Mexicali 1762.013636156522
Aguascalientes Tijuana 1870.9145133532309
Aguascalientes SanFelipe 1604.3155483601527
Aguascalientes Ensenada 1797.7527562003659
Aguascalientes SanQuintin 1662.6713230237851
Aguascalientes SantaRosalia 1171.4040988387733
Aguascalientes SantoDomingo 1054.1797472951805
Aguascalientes LaPaz 856.5267185582536
Aguascalientes CaboSanLucas 788.20568134781
Zacatecas Cancun 1629.218386161662
Zacatecas Valladolid 1504.9370395570152
Zacatecas FelipeCarrilloPuerto 1549.9929377546662
Zacatecas Campeche 1289.1877410554587
Zacatecas Merida 1347.4994173780383
Zacatecas CiudadDelCarmen 1207.468496549605
Zacatecas Chetumal 1558.4285106349928
Zacatecas Villahermosa 1135.3797837479708
Zacatecas Tuxtla 1191.1754708042797
Zacatecas FranciscoEscarcega 1311.6514657607422
Zacatecas Acayucan 963.7924934831311
Zacatecas Tehuantepec 1051.3213902816951
Zacatecas Alvarado 838.7531082837867
Zacatecas Oaxaca 879.2844233389429
Zacatecas PuertoAngel 1017.8760107315387
Zacatecas IzucarDeMatamoros 630.6826545884838
Zacatecas Tehuacan 720.5444483559561
Zacatecas PinotepaNacional 854.8215653781834
Zacatecas Cuernavaca 547.7173912773326
Zacatecas Puebla 613.5960468885916
Zacatecas Acapulco 716.7306807396673
Zacatecas CiudadDeMexico 481.23174294747304
Zacatecas Iguala 585.4860483741323
Zacatecas CiudadAltamirano 530.2693430323179
Zacatecas Cordoba 727.9501812056303
Zacatecas Chilpancingo 663.6245224634927
Zacatecas Tlaxcala 571.1029371730789
Zacatecas PachucaDeSoto 493.24847990975627
Zacatecas Queretaro 325.9909872037051
Zacatecas TolucaDeLerdo 492.9589273174854
Zacatecas Zihuatanejo 580.3577048966301
Zacatecas Veracruz 775.822033476554
Zacatecas TuxpanDeRodriguezCano 573.5925565549205
Zacatecas Atlacomulco 434.45763325393546
Zacatecas Salamanca 284.2430883191292
Zacatecas SanLuisPotosi 179.43232029443476
Zacatecas PlayaAzul 532.164192597324
Zacatecas Tampico 484.2969103347347
Zacatecas Guanajuato 234.93291457715446
Zacatecas Morelia 367.79298690561734
Zacatecas Guadalajara 246.01301679851292
Zacatecas Aguascalientes 101.27875730519838
Zacatecas Zacatecas 0.0
Zacatecas Durango 255.48180039819428
Zacatecas Colima 409.278561209091
Zacatecas Manzanillo 452.89225762292944
Zacatecas CiudadVictoria 368.36232606073247
Zacatecas Tepic 274.3373122286746
Zacatecas HidalgoDelParral 566.1953021139988
Zacatecas Mazatlan 399.5793246573097
Zacatecas SotoLaMarina 463.8793447955074
Zacatecas Matamoros 614.7170702313742
Zacatecas Monterrey 389.61827887447134
Zacatecas Chihuahua 748.3047180771198
Zacatecas Topolobampo 725.7886265687846
Zacatecas Culiacan 544.9532410024997
Zacatecas Reynosa 563.7291285112669
Zacatecas Monclova 474.68818797102864
Zacatecas CiudadJuarez 1063.2150009935585
Zacatecas Janos 1059.53661962463
Zacatecas CiudadObregon 915.891236857543
Zacatecas Torreon 321.408797648723
Zacatecas Ojinaga 775.3133640235982
Zacatecas NuevoLaredo 599.3172727158673
Zacatecas AguaPrieta 1173.529559753202
Zacatecas Guaymas 1016.59665651743
Zacatecas PiedrasNegras 690.1076838682058
Zacatecas SantaAna 1209.8916336025356
Zacatecas Hermosillo 1097.1794947216401
Zacatecas Mexicali 1674.323975483911
Zacatecas Tijuana 1786.1941699641638
Zacatecas SanFelipe 1520.1281735811774
Zacatecas Ensenada 1714.270403903557
Zacatecas SanQuintin 1582.131062746655
Zacatecas SantaRosalia 1097.4996368822726
Zacatecas SantoDomingo 993.9710331658234
Zacatecas LaPaz 804.6184367999496
Zacatecas CaboSanLucas 750.9541710455818
Durango Cancun 1854.3888483946746
Durango Valladolid 1735.4060844314338
Durango FelipeCarrilloPuerto 1787.6725674073377
Durango Campeche 1530.0785076720533
Durango Merida 1578.23113492796
Durango CiudadDelCarmen 1457.4074365424017
Durango Chetumal 1802.3033646509089
Durango Villahermosa 1389.0520866967988
Durango Tuxtla 1446.6144423781172
Durango FranciscoEscarcega 1559.6368178093753
Durango Acayucan 1219.220963194379
Durango Tehuantepec 1304.7932127858287
Durango Alvarado 1093.9681036453087
Durango Oaxaca 1130.9527632022275
Durango PuertoAngel 1265.3103328609516
Durango IzucarDeMatamoros 881.5839076765382
Durango Tehuacan 974.6170820156105
Durango PinotepaNacional 1095.6287722353827
Durango Cuernavaca 795.7043020263228
Durango Puebla 867.3220366410821
Durango Acapulco 941.7344679613911
Durango CiudadDeMexico 729.3423451022248
Durango Iguala 826.8554873789584
Durango CiudadAltamirano 756.364472810613
Durango Cordoba 983.3586860364833
Durango Chilpancingo 899.16167028935
Durango Tlaxcala 825.5337214773828
Durango PachucaDeSoto 748.5239242209357
Durango Queretaro 577.6917864571874
Durango TolucaDeLerdo 740.7709744176384
Durango Zihuatanejo 781.7545428193225
Durango Veracruz 1030.85566240799
Durango TuxpanDeRodriguezCano 823.6826657223294
Durango Atlacomulco 684.2620825312683
Durango Salamanca 526.5951339057351
Durango SanLuisPotosi 433.258431520462
Durango PlayaAzul 714.6875532851194
Durango Tampico 719.939147142861
Durango Guanajuato 481.82988521907924
Durango Morelia 597.237695829079
Durango Guadalajara 396.0740083541954
Durango Aguascalientes 338.62199935496614
Durango Zacatecas 255.48180039819428
Durango Durango 0.0
Durango Colima 540.8649532441221
Durango Manzanillo 550.4276141169763
Durango CiudadVictoria 564.0509549135293
Durango Tepic 281.1059346696821
Durango HidalgoDelParral 343.7081045267867
Durango Mazatlan 200.30269403631604
Durango SotoLaMarina 661.5724159721224
Durango Matamoros 747.0339289917604
Durango Monterrey 467.67655836044645
Durango Chihuahua 537.6518477366612
Durango Topolobampo 472.8937971176459
Durango Culiacan 294.1790256683004
Durango Reynosa 677.6921994850173
Durango Monclova 455.6508226007857
Durango CiudadJuarez 868.2091594851859
Durango Janos 837.5172509854967
Durango CiudadObregon 660.8435715437142
Durango Torreon 211.19873757816075
Durango Ojinaga 614.7509902554799
Durango NuevoLaredo 631.774940851445
Durango AguaPrieta 941.3281655383832
Durango Guaymas 761.429765424838
Durango PiedrasNegras 662.7495726934047
Durango SantaAna 963.6082805679714
Durango Hermosillo 844.8714299756242
Durango Mexicali 1423.4005290651196
Durango Tijuana 1532.7863067832996
Durango SanFelipe 1266.3562335052372
Durango Ensenada 1460.1416384804334
Durango SanQuintin 1326.9297000259874
Durango SantaRosalia 842.8420034605034
Durango SantoDomingo 750.0266216498362
Durango LaPaz 574.1891034215959
Durango CaboSanLucas 548.2176486391581
Colima Cancun 1769.5593876730934
Colima Valladolid 1631.7814630951832
Colima FelipeCarrilloPuerto 1646.4594538029785
Colima Campeche 1382.7920541257458
Colima Merida 1480.337476513461
Colima CiudadDelCarmen 1250.331435968557
Colima Chetumal 1624.200331264238
Colima Villahermosa 1143.7301670976185
Colima Tuxtla 1150.8632180279374
Colima FranciscoEscarcega 1363.2354451832023
Colima Acayucan 941.7505653319929
Colima Tehuantepec 955.4196595649458
Colima Alvarado 841.5560005496211
Colima Oaxaca 776.7568307642714
Colima PuertoAngel 867.2839773815755
Colima IzucarDeMatamoros 557.4279879549593
Colima Tehuacan 670.6052612604896
Colima PinotepaNacional 677.5901202931166
Colima Cuernavaca 469.1741348882142
Colima Puebla 578.233295933405
